original_path	original_status	bytes	sha256	classification	collaborator_destination	disposition	reason
dimswe/test2a_residual_diagnostic.py	UNTRACKED	26257	5b524c36f9956387916fa8334e60246c8930be8c999507892831218795bdcb4e	CANONICAL_SOURCE	dimswe/test2a_residual_diagnostic.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2a_trajectory.py	UNTRACKED	23629	112014e521517dd1575fb54730782355b52ffc6b83094c424717b531f69b7edf	CANONICAL_SOURCE	dimswe/test2a_trajectory.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2a_trajectory_certification.py	UNTRACKED	21252	02baf0edd8192a146714d240e72a341550a450c86bee73265aadfd51ef1aa495	CANONICAL_SOURCE	dimswe/test2a_trajectory_certification.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_case_design.py	UNTRACKED	12714	a6a367c4b37f2f40319f74eecf64c7523acc4fcbe8ef536ece5ba62ab9c5f7d3	CANONICAL_SOURCE	dimswe/test2b_rain_case_design.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_learning.py	UNTRACKED	26581	db6e8a7aa5fc86e162275692d5c03884b8389342a3d22bb4ea9b8d075d61237d	CANONICAL_SOURCE	dimswe/test2b_rain_learning.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_learning_campaign.py	UNTRACKED	54106	a40be55a17d6da780c3e6a774c3c107fe822444f0652fdd9f82df4074c1e4be5	CANONICAL_SOURCE	dimswe/test2b_rain_learning_campaign.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_learning_prepare.py	UNTRACKED	17447	b68920ecf5bfab15d2e8a5ec53ff94c186cdcccdc9f894688abfda6b1d662682	CANONICAL_SOURCE	dimswe/test2b_rain_learning_prepare.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_truth.py	UNTRACKED	9646	20cedbe906ac060dd667819fc5de59f5186816a56c00f5ecfbc23d2ff9950c54	CANONICAL_SOURCE	dimswe/test2b_rain_truth.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_rain_truth_driver.py	UNTRACKED	13006	0ed2f0c8e49ed1bcebb41bf90b92b5ab3219ad01b30d2a2ab5ed4d551430e363	CANONICAL_SOURCE	dimswe/test2b_rain_truth_driver.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_representation_a_postprocess.py	UNTRACKED	28915	76df149df1c392154813ab52c55fee410bf1e10462bd7c4508dc4a10c5ea2bf1	CANONICAL_SOURCE	dimswe/test2b_representation_a_postprocess.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_representation_b_postprocess.py	UNTRACKED	32171	e99a9db08fd89b2a95f529ee8d5bd6050e8ff9637555a04e600cc84f497032f6	CANONICAL_SOURCE	dimswe/test2b_representation_b_postprocess.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_representation_bplus_prepare.py	UNTRACKED	14493	8f2365b3d222695dc713f3286a96b674b4bc0ec83bb4c89b64049f769537d438	CANONICAL_SOURCE	dimswe/test2b_representation_bplus_prepare.py	RETAINED_VERSIONED	scientific implementation
dimswe/test2b_representation_c_postprocess.py	UNTRACKED	40996	f5c02f69e58db0983b308fa2f12318a0f40ee9dd630d0868e8429569fc75420d	CANONICAL_SOURCE	dimswe/test2b_representation_c_postprocess.py	RETAINED_VERSIONED	scientific implementation
docs/.DS_Store	UNTRACKED	6148	a588f3ce21b8ba7c66ee0c77fb3ecb30ed4fdc6fe7dfce3a65553e06b99b7adc	OBSOLETE	(excluded; frozen copy remains in the authoritative checkout and manifest)	EXCLUDED_GENERATED	OS/Python generated clutter with no scientific role
docs/AMDIS_Learned_Physics_Research_Plan.md	UNTRACKED	16829	48d1503bace97ef95b8d96a4055c84c77399d41934ed402734620a93618a4636	CANONICAL_DOC	docs/AMDIS_Learned_Physics_Research_Plan.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_3B_3C.md	UNTRACKED	11411	0f2f26e63843ddc90ee3742998014a0b1a72c53808fc575c8234024d038bbcd3	CANONICAL_DOC	docs/TEST2A_3B_3C.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_CONTINUATION.md	UNTRACKED	4365	e148ffe659ec0fbedbc3bcb0a13a1c149cd01b3da1b929f9e6872775d90a0b19	CANONICAL_DOC	docs/TEST2A_CONTINUATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_DEPLOYED_DISCRETE_OFFLINE.md	UNTRACKED	9462	cb2401799e85cfbf072fd497533d2610e29d92172521fcc910977803c6b45d4d	CANONICAL_DOC	docs/TEST2A_DEPLOYED_DISCRETE_OFFLINE.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_EMBEDDED_NEURAL_A.md	UNTRACKED	8803	8ac98f93f3a3b4dea66600fa9b41d3acc2ed8ae0a469fd7fb6ca97e5104b3697	CANONICAL_DOC	docs/TEST2A_EMBEDDED_NEURAL_A.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_FIML_SPARSE_ENDPOINT_H2_H5.md	UNTRACKED	7031	d8652bc20958afbaec3da20fbce47d1a2529903162af4c0393144d6fd2b410ad	CANONICAL_DOC	docs/TEST2A_FIML_SPARSE_ENDPOINT_H2_H5.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_HORIZON_CURRICULUM_H1_H2_H5.md	UNTRACKED	9460	5facc396ef5a83f07799c538755af374c85bb2e9f5282731f0e8777d9a743172	CANONICAL_DOC	docs/TEST2A_HORIZON_CURRICULUM_H1_H2_H5.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_M1_TO_M2_FINETUNE.md	UNTRACKED	3969	a1393a3846c6f0f50dffca594d667136ad3e26fadd5ce9eb5056da97425a6dd0	CANONICAL_DOC	docs/TEST2A_M1_TO_M2_FINETUNE.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_M3_M4_PREP_AND_FAIR_LONGFIT.md	UNTRACKED	9039	b950be671e1b047f6953e109c0698019c1b60f07c9e3da2295fd9c48a45aad3e	CANONICAL_DOC	docs/TEST2A_M3_M4_PREP_AND_FAIR_LONGFIT.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_OPERATOR_LEARNING.md	UNTRACKED	10794	1fc078503d543bbd9c3a882d3923980e428f6deaef615eb8165463a6e1190f44	CANONICAL_DOC	docs/TEST2A_OPERATOR_LEARNING.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_OPTIMIZER_STUDY.md	UNTRACKED	6178	2b64665306e3dffe4fef4ed6c30e49faa0de1debd0778ec2271055acfcae54f3	CANONICAL_DOC	docs/TEST2A_OPTIMIZER_STUDY.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_PLATEAU_CONTINUATION.md	UNTRACKED	4204	d7a092251894bf6b14c05a44d14231f0b62bae52e38f729ccc351ecf7bfd5b62	CANONICAL_DOC	docs/TEST2A_PLATEAU_CONTINUATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_PROBLEM_A_FINAL_SYNTHESIS.md	UNTRACKED	35088	b0a7246359f7d12a04bfb7d1351719541c3261309814fa6e3d42bc46715463bf	CANONICAL_DOC	docs/TEST2A_PROBLEM_A_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_PROBLEM_B_FINAL_SYNTHESIS.md	UNTRACKED	34670	1da5f1340096dab3e58a036d5055679ef43e8c6a709122df8fec6dc1c8fc5a3a	CANONICAL_DOC	docs/TEST2A_PROBLEM_B_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_PROBLEM_B_PREPARATION.md	UNTRACKED	15722	d861c7e49ea90ee824a3eae0b816caf436ce1310e0b5086f92b193fbf00333cb	CANONICAL_DOC	docs/TEST2A_PROBLEM_B_PREPARATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2A_RESIDUAL_STRUCTURE.md	UNTRACKED	3665	75498e124ab6bbd2d9aa1cbd78320a3e31f88de825232a5769aa90d55529ff47	CANONICAL_DOC	docs/TEST2A_RESIDUAL_STRUCTURE.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_RAIN_ACTIVE_CASE_DESIGN.md	UNTRACKED	11645	f8670b99976ea8dcad95a77b80f30e9a904007ecb7460e68e3e17915b13e7001	CANONICAL_DOC	docs/TEST2B_RAIN_ACTIVE_CASE_DESIGN.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_RAIN_ACTIVE_LEARNING_PREPARATION.md	UNTRACKED	15868	312368c47c61415ebd3810679df9dffa07b37c45cb7ded6e79911e182cc8de12	CANONICAL_DOC	docs/TEST2B_RAIN_ACTIVE_LEARNING_PREPARATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_RAIN_ACTIVE_TRUTH_PREPARATION.md	UNTRACKED	19311	64a722a611b1d2b19e6a3281a1d5bedcebca5ef076b5907bdfbcabbc2ff89095	CANONICAL_DOC	docs/TEST2B_RAIN_ACTIVE_TRUTH_PREPARATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATIONS_A_B_C_FINAL_SYNTHESIS.md	UNTRACKED	13844	db1a25b13b754eef744b26f69477bb22f2c206e9b86bdffef89086c39872c141	CANONICAL_DOC	docs/TEST2B_REPRESENTATIONS_A_B_C_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_A_FINAL_SYNTHESIS.md	UNTRACKED	24768	4643b01216dca207da86624c8a0755fbcf2debb11548c35ccc75d1fb3f61aee6	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_A_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_A_M1_M2X_INTERIM_ANALYSIS.md	UNTRACKED	10776	8a41be1bc2ba72d204871af741b43a07b1232fdc07e2661711eadfeb2dac0484	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_A_M1_M2X_INTERIM_ANALYSIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_BPLUS_PREPARATION.md	UNTRACKED	9646	ee7990e0ddbd41abcbdcf103ea9da998f2462c0e0588fd75f891fda695419d0c	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_BPLUS_PREPARATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_BTP_BTPL_M1_PREPARATION.md	UNTRACKED	6803	578c452408c00efd10aadaed3f6ee0f2723ce90544d4106023d067f0fc347123	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_BTP_BTPL_M1_PREPARATION.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_B_FINAL_SYNTHESIS.md	UNTRACKED	27104	94bb71905206161188e27e65cc74739cc550e74da7811718f4506c453ea1c517	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_B_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2B_REPRESENTATION_C_FINAL_SYNTHESIS.md	UNTRACKED	16840	76a726002d91abc60e68942fa14bdc6992cef22ae3c82f36e3dd573d31bfbf29	CANONICAL_DOC	docs/TEST2B_REPRESENTATION_C_FINAL_SYNTHESIS.md	RETAINED_VERSIONED	scientific report or design record
docs/TEST2_MOIST_ACTIVITY.md	UNTRACKED	6904	d486ba658162d48fb0597462a0200e4b1ef3b7995e93680ab4d02e929624e2da	CANONICAL_DOC	docs/TEST2_MOIST_ACTIVITY.md	RETAINED_VERSIONED	scientific report or design record
docs/audits/2026-08-09-test2a-h1-m2-equivalence.md	UNTRACKED	10001	ae0869c618bd000571e72023961ebdca8c016473d319c9d532a83581a2bd731d	CANONICAL_DOC	docs/audits/2026-08-09-test2a-h1-m2-equivalence.md	RETAINED_VERSIONED	scientific report or design record
docs/audits/2026-08-09-test2a-ufl-jax-backend-offset.md	UNTRACKED	8256	274975f9e521620842341a0a552c37518e3af3850c15d72d45308f85471b1aeb	CANONICAL_DOC	docs/audits/2026-08-09-test2a-ufl-jax-backend-offset.md	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_1_FILES.txt	UNTRACKED	1180	cc8be0a9cf1ebc4df36bea84465cfc25ee03e7291a134b6a0cb8d6417d2d512a	CANONICAL_DOC	docs/manifests/TEST2A_1_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_2_FILES.txt	UNTRACKED	776	f4cacc8ff7feb97e491ae76ae1af7d409141793e7c846e9c8888d7218de44a7f	CANONICAL_DOC	docs/manifests/TEST2A_2_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_3A_FILES.txt	UNTRACKED	682	fca9ef716d99437c22f0a1ef953e755f0cccf80cf3c815e21df6d829fca84d33	CANONICAL_DOC	docs/manifests/TEST2A_3A_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_3B_3C_FILES.txt	UNTRACKED	801	11b1bab363579abf5a2e420fa70f3a5ad5918a37c648423340206165807b4a13	CANONICAL_DOC	docs/manifests/TEST2A_3B_3C_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_BACKEND_OFFSET_AUDIT_FILES.txt	UNTRACKED	235	f9eb73cf39796869a56cca7f5976379d736296aa3ab5389c8c50e79bcdc11fd5	CANONICAL_DOC	docs/manifests/TEST2A_BACKEND_OFFSET_AUDIT_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_FIML_SPARSE_ENDPOINT_FILES.txt	UNTRACKED	305	b0a95be781d4c5251dd4ddc1e5e947a0ac4b221deb20372e93c2a3ba2e9dfc62	CANONICAL_DOC	docs/manifests/TEST2A_FIML_SPARSE_ENDPOINT_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_H1_M2_EQUIVALENCE_FILES.txt	UNTRACKED	230	214278c80639f2aaa10db7a1567e38c7328632065af2cbfa6c9ad6053cb047ec	CANONICAL_DOC	docs/manifests/TEST2A_H1_M2_EQUIVALENCE_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_HORIZON_CURRICULUM_FILES.txt	UNTRACKED	535	b3d0f2dba3ceb26f4a0ecfa335eadb898cac6199b4001fa06358009f40c9d428	CANONICAL_DOC	docs/manifests/TEST2A_HORIZON_CURRICULUM_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_M1_TO_M2_FINETUNE_FILES.txt	UNTRACKED	285	09607315f7eb76f0a986b0f14dadc342df314c924c34893ad9a395375eec96f3	CANONICAL_DOC	docs/manifests/TEST2A_M1_TO_M2_FINETUNE_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_M3_M4_PREP_FAIR_LONGFIT_FILES.txt	UNTRACKED	662	5dfa4b02b0ae59015d49443db395d5f225113896228702060a92d78067b07673	CANONICAL_DOC	docs/manifests/TEST2A_M3_M4_PREP_FAIR_LONGFIT_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2A_PROBLEM_B_FILES.txt	UNTRACKED	396	66b7a7e5a9b81b05fd260241974635251be3b9164ef9177337d3744c591f18bd	CANONICAL_DOC	docs/manifests/TEST2A_PROBLEM_B_FILES.txt	RETAINED_VERSIONED	scientific report or design record
docs/manifests/TEST2_MOIST_ACTIVITY_FILES.txt	UNTRACKED	491	359d6c7c4c8dd404ef18202b845f15ddef9f21cfd211d6e146259c90ee353a4b	CANONICAL_DOC	docs/manifests/TEST2_MOIST_ACTIVITY_FILES.txt	RETAINED_VERSIONED	scientific report or design record
external-results/.DS_Store	UNTRACKED	14340	0e19193ba09c885bd01b84796ad34790ce1acee71ae07131eed6314ad349cd14	OBSOLETE	(excluded; frozen copy remains in the authoritative checkout and manifest)	EXCLUDED_GENERATED	OS/Python generated clutter with no scientific role
external-results/test1b-production/.DS_Store	UNTRACKED	6148	035e5728ccfae4ba6d5e4a62de3217adf782c6f9243bc09b4ebef5b0f4ade40a	OBSOLETE	(excluded; frozen copy remains in the authoritative checkout and manifest)	EXCLUDED_GENERATED	OS/Python generated clutter with no scientific role
external-results/test1b-production/canonical_inference_index_plan.json	UNTRACKED	6371	7f2448e4677c62f3eaa2eb99b482086bfb46a3c3e564e035b56d20f3c1b60220	ARCHAEOLOGY	external-results/test1b-production/canonical_inference_index_plan.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate1_truth_audit.json	UNTRACKED	6544	d6eb5fa8394e78c6f54b1cf4580f3217c16e6e276ead727ad8755ca4a73c5358	ARCHAEOLOGY	external-results/test1b-production/gate1_truth_audit.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_objective_scan_apriori_offline.json	UNTRACKED	6553	548f6f7f32f75bed3b8afac497f4f09dfb165d6d82b64a5d2889a23a6e74b069	ARCHAEOLOGY	external-results/test1b-production/gate2_objective_scan_apriori_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_objective_scan_discrete_offline.json	UNTRACKED	6555	b76843d8448b2e82b0ce37d8cdee3f8e6c91d598691f2ccc97a986c86b5136b4	ARCHAEOLOGY	external-results/test1b-production/gate2_objective_scan_discrete_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_objective_scan_rollout.json	UNTRACKED	6547	acd07f5fac01e46c2b4969584f5a1e158630f902cafcc41b5dc9e20479ddf61a	ARCHAEOLOGY	external-results/test1b-production/gate2_objective_scan_rollout.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_objective_scan_truth_reset.json	UNTRACKED	6551	0a65995f4a98be2f8641e16b728672896917087c722ed83ed251e07223b1d01f	ARCHAEOLOGY	external-results/test1b-production/gate2_objective_scan_truth_reset.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_scan_apriori_offline_full_derivatives.json	UNTRACKED	6792	dde390aa01191c90e2b6773f7d9db9d0492cc0d7ae18ea4b0e6cfc62d12462e9	ARCHAEOLOGY	external-results/test1b-production/gate2_scan_apriori_offline_full_derivatives.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_scan_discrete_offline_full_derivatives.json	UNTRACKED	6797	ff73078efeae94904e30c2bd5bbaa34c0a2e2bebd128891ca1306a05d2a9253f	ARCHAEOLOGY	external-results/test1b-production/gate2_scan_discrete_offline_full_derivatives.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate2_scan_truth_reset_full_derivatives_interrupted.json	UNTRACKED	2449	7aa54125ce168a7b2fcef9ce215610dd7a5dac89f960caa3ff74aa4e52a13802	ARCHAEOLOGY	external-results/test1b-production/gate2_scan_truth_reset_full_derivatives_interrupted.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate3_fit_apriori_offline.json	UNTRACKED	3126	da5d29ee0f068e2f5070278b0956cf64c5c73a32ae888207fe23fc5f087ddd17	ARCHAEOLOGY	external-results/test1b-production/gate3_fit_apriori_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate3_fit_discrete_offline.json	UNTRACKED	3125	e3cdb5480c0ab9c25dc998d3f5faaba7744e6863afdcb3243a6b3872c9f2011e	ARCHAEOLOGY	external-results/test1b-production/gate3_fit_discrete_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate3_fit_rollout.json	UNTRACKED	3611	195a581e11e99f41b1ff0670520f5fb2b0bcd53516d43a0546b723145bc709f5	ARCHAEOLOGY	external-results/test1b-production/gate3_fit_rollout.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate3_fit_truth_reset.json	UNTRACKED	3531	7e13f1419adaa8460fb20d16022273d61f8188cd0585ed51bb974303df8cd99e	ARCHAEOLOGY	external-results/test1b-production/gate3_fit_truth_reset.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_aggregate_summary.json	UNTRACKED	54784	a16c0214315152d0de0b278d648af36d930d90da81ddb4157fc2e45c9b976a92	ARCHAEOLOGY	external-results/test1b-production/gate4_aggregate_summary.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_evaluate_apriori_offline.json	UNTRACKED	102551	55024c59c34d19249d7eac4e38973756b5eca44ac4eec91b4b7051c09da8ba01	ARCHAEOLOGY	external-results/test1b-production/gate4_evaluate_apriori_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_evaluate_discrete_offline.json	UNTRACKED	102552	662c1d35692fa5abeec9263a7aaafacd1cb4934450ed13aba9ca2eb5239151ef	ARCHAEOLOGY	external-results/test1b-production/gate4_evaluate_discrete_offline.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_evaluate_rollout.json	UNTRACKED	129706	af0107b1679f44ecbedc9306b269bef383ccce1fd28aef2ba356e237a0101e9d	ARCHAEOLOGY	external-results/test1b-production/gate4_evaluate_rollout.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_evaluate_truth_reset.json	UNTRACKED	129955	9644305397bd74ab51654d0871c6b0f955b1ff785b1a205bc2c126e04b4c1b10	ARCHAEOLOGY	external-results/test1b-production/gate4_evaluate_truth_reset.json	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_plots/gate4_kinetic_energy.png	UNTRACKED	47104	d98f78cfd8aeb3fdf99fde430fb4259497c36f56f8bfcb204827bdc728c2e2d3	ARCHAEOLOGY	external-results/test1b-production/gate4_plots/gate4_kinetic_energy.png	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
external-results/test1b-production/gate4_plots/gate4_mixed_state_error.png	UNTRACKED	61471	527b0953af5ec6f97f5eeb18f009cb2a78a6bf9e51c63d06d6e3c605991f0155	ARCHAEOLOGY	external-results/test1b-production/gate4_plots/gate4_mixed_state_error.png	RETAINED_LOCAL_NOT_VERSIONED	preparatory or earlier campaign evidence
